id,posX,posY,blast_name,blast_code,value,date
615,53.5087757,50.1567556,Silverweed,1LrcZZW3H1GM233utwGmV87tVBwP72GDEG,80.99,12/16/2023
616,39.554247,113.191098,Atlantic Camas,142BLjFUERGmTeZZC2cdU5FzVXy4n6Nx8V,64.33,03/28/2024
617,14.7172639,121.0413488,Low Woodland Sedge,1Fnir34UHx6EuKyjuxtA6PCaXXstmK144C,74.88,01/14/2024
618,49.7961202,6.2871406,Virgin Phacelia,1BcCdjrmhk6aMvEEvwDKMHyR6HTCTjdzCs,83.3,09/07/2023
619,27.1259886,61.6713386,Cream Milkvetch,1P8d46Kw3vba8wbK3EWoLPVJYHBBzExdoB,96.69,06/13/2023
620,-21.013792,-42.8376099,Matayba,163aDVF4pnwwRCt6bFFfyv5uaebGFUGtKh,97.56,12/28/2023
621,34.53879,36.91909,Lagrimas De La Virgen,1NcgtK4uz6JVRKBDkunfK2QcajSCtoxVgm,75.43,02/04/2024
622,9.9126704,-67.3614586,Hearst's Manzanita,1669Euhn55LrVnvXc73aVKFcm9y26WKtM7,70.34,07/02/2023
623,52.0990723,18.6045805,California Hoptree,1MLzy1TDjCMUPehJTBrH8ckfGLDwHLqUtf,59.56,08/13/2023
624,31.026665,119.910952,Mountain Oxeye,14R6gtvdA4GCNYA6AY6gKpJWU8aHWi5fQD,97.57,06/05/2023
625,41.1661316,-8.6784476,Pyrgillus Lichen,17HToJakgoTYzUScFQhWjoYBZGVTjLScJB,71.81,11/22/2023
626,7.7151954,123.2089252,Hepatica,1C1awxdP5GJHGShsVKkPDHucMi41ZGnQVh,68.06,04/21/2023
627,50.4225,104.1075,Serrate Aphanorrhegma Moss,19bHjewSs656b5GkUcBbQWEBfkY1x4G4io,71.68,05/07/2023
628,4.203572,-74.643383,Bullseye Lichen,1NQ1MJ8YsmiQsXpbns4WDrgBfXwTnuysik,68.06,09/14/2023
629,-5.1804211,105.4302383,Wood Bluegrass,1NzAuWqy41sWseVBiL5nxpEkEjF388vGEM,63.46,12/30/2023
630,-32.4499018,-71.2325958,Gyalideopsis Lichen,15hmWkcbuRUkUNEbZmri4w55Zmkh5LwzcA,81.38,12/21/2023
631,-8.1448805,-79.0517936,Palafox,1N2NPPif4saV6GLVBc8N6CwtyW1XMA6gae,65.26,03/15/2024
632,-7.1309871,111.591546,Maclura,18bnNMoP1wSU6PFzVt6iJSRiF2jcQs3qgm,50.43,07/26/2023
633,49.7115204,23.1314414,Missouri Dewberry,1HoeNv4DawoEKBoATeenZVh1fzs2zavuhb,56.15,04/15/2023
634,31.2035483,30.5502219,Lycoris,16wyzcRfFoiMaBdYy4QAFmKTYC3fpwvQzn,91.08,10/20/2023
635,38.521085,102.194089,Sea Spurge,1ELvaYSrsSsdSaK68bCCiyz1zPz3A4Xq2w,53.46,02/26/2024
636,42.0722039,-80.0964415,Beaked Skeletonweed,19tFe77C9EtbBKitrM17F874FeKzBvwScj,71.47,01/22/2024
637,48.851792,123.810261,Tropical Almond,1HJkezSKSMf2ngBfCZjq3VdctfaDLFJNnG,83.21,10/26/2023
638,40.9331541,72.9814877,Waterdropwort,19DYXq4K1C7auETh7sfLKzgsh4bUxLDaHh,68.05,10/05/2023
639,32.21252,106.230327,Northern Catalpa,1K3n6kWdnhtdyXfNKVNnvBr9nLPDp3aWLS,56.15,05/05/2023
640,-8.2298682,112.7509656,Rice Cutgrass,16CggFJBMggoCp75YGWqZ9VRbNxR85pDbi,80.09,07/10/2023
641,41.46278,21.49111,Roundheaded Leek,1Aee5GwHGBmbt8gPvAqxQnPpnyYtTLxDGy,53.37,08/13/2023
642,9.0968746,-79.4422593,Nevada Dalea,1GraQEwJWqrWeMhpEAs721UCC8dEx7vJZb,57.08,07/02/2023
643,51.725198,75.3150685,Long Grape,15pspP2cvz1zC1j8MryFVtskbY1QAisJ6Z,67.72,03/06/2024
644,52.4198041,20.9258628,Crandall's Beardtongue,1DAT4X5e3U67UYX5UV85YJmaDgQBRQ8k6n,99.53,07/07/2023
645,43.897258,89.939332,Mayflower,17nM1mWNa57we7WyshQwQ4cMo6tVQaw7Kz,95.32,06/17/2023
646,-7.3175297,-63.9586111,Entireleaf Western Daisy,1gyKzTGgiUbK6nUNJQaiSUhXUHwJzqVam,93.53,11/06/2023
647,14.73927,44.20664,Locustberry,1AXd5GhnfhXXjyYhyDWHVcdPokrMm2ZiDk,89.29,04/27/2024
648,44.9790183,-93.1855735,Urban's Nakedwood,19LoSaZ8L3d6xYhLFHvysMXfUQ49E6ytxh,62.34,03/01/2024
649,-8.2077579,114.374997,Snow Lichen,19NDnNbHihjeg2m4UMhxadAm6yxddMANFy,90.43,04/19/2023
650,-26.7649439,26.4252906,Threadleaf Fleabane,1J5r9Nia9WdcuQwSJnQ1tAzxnZf4pKzGwE,77.57,04/18/2023
651,37.6351721,22.7288576,Bird Vetch,1GRymBeyyhrN966sktPSaAsrLASygay4tv,61.78,08/23/2023
652,34.87725,103.8617,Scarlet Oak,1Ap5Z4eNPmNzMXFzzDvYgHdTnTkbKWSSvH,90.71,04/20/2024
653,-7.03126,108.28306,Nuttall's Biscuitroot,18EEVVdFjyaPTQMGdbXhaUvhaQgsYhcpzn,56.05,03/20/2024
654,55.9180886,39.1784374,Lion's Ear,1Eris8Qq3m2A5MecvzSq2DqoQaqsmBFkig,75.91,04/17/2023
655,39.626223,106.870444,Yellow Wallowa Indian Paintbrush,1B7DxuKijNiVeH5T6srwerkT3QSHjChnw8,59.17,02/05/2024
656,64.00189,44.44513,Long-pod-cassia,1KSxZ8sYkYT82dYVdx64up8Pe1VLjcqe4D,61.35,11/14/2023
657,50.5416315,13.7594816,Thelidium Lichen,1N86c2kMDgW2aFiErwa6WRHgL4ipmQjHVd,91.8,04/01/2023
658,15.1858624,120.5896151,Veronicaleaf Brickellbush,1QHGFNFh1jHkfo9xKGtyZQePFt76D1W3hz,76.12,07/09/2023
659,22.517585,113.39277,Goosefoot Violet,17qPVHCyVGNyZpcovgAjktKtqbZ9aTtS9m,53.16,10/17/2023
660,41.1943451,26.2992566,Mauritanian Grass,12tfEwxQvGTnxKWHiMkEnbLs3ScsZqnbLy,83.43,03/23/2024
661,15.69327,120.45936,New Mexican Groundcherry,1JXakSH1jvMiQwpFvSp545NSL9pBXQTuSv,73.94,01/07/2024
662,42.0889602,42.5044843,Pinkladies,1HUQcoAnvCzmaDMRean9wwVQsXKRi7BqxP,78.64,04/25/2023
663,49.8905368,2.3081396,Brady's Pincushion Cactus,16bLbRxznDC7ixstjRLxEPLziHQeK4CHW5,80.28,10/28/2023
664,37.2484774,138.4445735,Ixora,1BoqQa8Rz5CQWs3HjUzL7vMbedT46oYEWR,67.25,01/08/2024
665,-3.8932818,-38.463596,Bladderwort,17Md26Lnaaw4VDQeabFW3RgFDqBu17SXip,52.4,05/07/2023
666,-3.5594169,33.4075149,Texas Bristleleaf,1Hg2ftAKCePVo1iDaJpTPZWpqAQrAjehRV,86.46,08/23/2023
667,54.76778,42.27111,Pussyfoot,1B6GfTqce2BFx1jziZg5p5kKriLqKzP6Bn,63.04,07/13/2023
668,36.114691,101.81962,Sandmat Manzanita,1AGrWEaWc55GnZQih7yNT8VtEYtc3gDEeV,90.04,05/15/2023
669,34.6040791,119.1782422,Brown Beaksedge,1CXJxCMMmZHdryvBpJ7L6DqTxrQZBrJRVg,99.03,02/07/2024
670,20.5083303,-97.6724456,Ladyfinger Cactus,17MqPcjdmrjjVfHyRtP6c1tBnJGQDNwhyL,81.62,06/03/2023
671,39.9474202,125.2230626,Pin Cherry,1CPpHdD5WfenfQncXUJooSWf4tJG35UusL,91.36,04/24/2023
672,49.8557953,20.8093376,Blacktorch,1LLBsBehs4XLRJq9arvPaxo8Q7KuXSPrP8,83.33,02/04/2024
673,58.6266341,31.3826576,Northland Cottonsedge,1K9wEULzTBzKfnN4C3nHjLpnRQA8Jzxpbf,55.12,11/27/2023
674,21.660935,109.207335,Hypotrachyna Lichen,19aoeUQ9kBRjcTENMCRHgsHtYDmoR1BJpj,85.92,09/27/2023
675,26.489558,119.549776,Sicyosperma,1HnSPEDeTDAUMFHuCQDcT4T2wXH1Hzrkrc,55.91,03/15/2024
676,55.604205,40.6113806,Hampe's Entodon Moss,1MxmNJQ27MTxRdjSHMFrbHrY9JSuTj3YFd,52.27,05/26/2023
677,55.7,37.58333,Pringle's Clustervine,1ACwg8MwezsAtKUPSApt4ccongMfAevt3G,70.63,01/29/2024
678,38.036815,114.382611,Siberian Pseudoleskeella Moss,1BBUq8wwefGs6VaXFQ5iYKZHJvoWxt7ueZ,79.92,04/13/2024
679,48.167927,115.873421,Small-leaf Pussytoes,1Gto15T9M3ajqteeq5mTZUCtMwUPBje1Td,53.52,04/20/2023
680,36.145932,113.01869,African Basil,1JnbhEmeqs4zXE29wWJqEk3Fznbtc6veoF,81.79,01/27/2024
681,16.78314,43.81265,Wormleaf Stonecrop,1nqs5ydt9faySM8t8TFFkCAkPoNLXrhXN,76.49,03/23/2024
682,-8.0703862,111.8903946,Thelopsis Lichen,1PnTGgL7ruD4Sez3riAz7xg6fEqHspZrzX,92.24,05/03/2023
683,-15.5804435,-59.3800105,Largeflower Goldenweed,1JQuYfCQNPKoK7H9wNn3eJHepymQovUqJB,79.15,07/09/2023
684,41.0451316,-7.5716862,South Wales Wattle,12FyWeXCjYEwzTPY56N3i8ow8x4HRamPUv,86.21,06/17/2023
685,46.0334,-79.34961,Refractohilum Lichen,1LQK6d7Vn4tdw9mHekFw5LJ5B8kUF2Hf9n,60.8,01/12/2024
686,-38.0123723,-57.5938573,Desert Almond,17uD56MW5f9n8xCsNA5RF9CHfFUCwiyQuM,86.06,07/17/2023
687,38.6031664,-9.0785922,Great Plains Flatsedge,1Ctnt8daAxYKQPZUHmH8g4Yk64Xg1NW5n6,58.77,11/16/2023
688,34.9255083,64.1478236,Micromitrium Moss,1BqgAert1w5MSgazthEFmqXCm5hEuVuGrr,71.59,08/20/2023
689,7.9819727,-81.166481,Eurasian Junegrass,1NV9u5C7usHADM6jy4yveNvcSe7LVEfCFo,75.87,06/16/2023
690,3.991663,-73.766129,Neofuscelia Lichen,1H4riSMCiF1mbJwe2U3d7Cu2vmFDi3HkpV,82.99,08/11/2023
691,31.438589,104.618817,Cima Milkvetch,1An2EZfBCyJp8SNdXdKct8miMn9pgSMq6M,53.52,10/16/2023
692,39.877206,115.881215,Yam,1Jz8hougECAE4Ekpwoyz5JZEdf4FM5Fo6b,76.21,09/10/2023
693,55.9240189,38.0011402,Firmleaf Willow,1MRpGpxGtoHWEknH6m4K5XSpybQ8QVZZZt,54.96,12/03/2023
694,-17.4328946,-41.9989718,Biatorella Lichen,132azq8bdYUx7W9KniTvn8effQqoC6dwz8,99.59,04/10/2023
695,13.38333,-13.85,Wholeleaf Indian Paintbrush,1HAKnUU7u1QtGgcy9UaF3eBkKTcmE7opQa,94.24,02/07/2024
696,-26.1514859,28.044486,Marin Dwarf-flax,13AVYTDRuZvUU9k7Lz1AhduouyVuAk94Fy,70.52,04/10/2023
697,27.69965,108.839557,Nutmeg,1D1a8krFbDJ3jd1mednu1abhPfV4i7HGu7,63.5,08/26/2023
698,10.4597466,-66.5581092,Dioscoreophyllum,1KGxuLH2rwSKVkJ96TJAcNwiGLMQdNnZpp,83.85,05/22/2023
699,39.7012988,-8.784267,Arctic Daisy,14mLQ4aeVmwwW6fFAJHias4nuTGkuPzyxh,73.25,10/18/2023
700,48.7717343,2.5030826,Manyleg Knotweed,1M2W3FtAGBrxYGVJHm7AxhBiJuURG9BAec,82.81,10/27/2023
701,-7.5450262,111.6556388,San Carlos Buckwheat,18iF55Gka18J5aom6WxwCscHHLxHw9iZHo,70.19,11/16/2023
702,60.0392991,13.6981276,Blacksamson Echinacea,1AJZjxMtWKstKnMkzCsg21T7ZCZ88cm343,98.64,04/15/2024
703,-6.588201,106.804564,Napali Kona Peperomia,1NjappPzqbDm2f2Ek1XcTEYhuNSny3Ad9y,76.14,11/01/2023
704,41.2592586,-8.3332193,Wahini Noho Mauna,12g7oEHwZjUR6in8FFWesaDGtr1ttRhZHH,73.06,07/15/2023
705,23.090657,113.276884,White Sage,1FHXdSfvDxesDYarVMw6P1XFroaKYNY8Dp,56.81,04/08/2023
706,29.20022,121.479162,Elko Rockcress,1nVcCnF1mvicZMLRDJKgUUsQw33skF54e,80.24,09/25/2023
707,49.5706463,3.6245097,Shy Gilia,16yg3iXNFN3PXLi1Zm3miWdKVHFCqihTTA,88.44,04/10/2024
708,-25.9239093,32.465802,Tetraphis Moss,17am1mKYN8t8bUPQsVqBMqQ2uphio5gBN,74.35,05/01/2023
709,-7.62385,109.23577,Common Gypsyweed,15s8iQ6u9gGmCEFpPPtnvzLo9YPRpsBmib,60.55,03/23/2024
710,26.885704,120.005147,Amazon Canoparmelia Lichen,1Ak31xNSDbs13jv2WLHjNHG1H1yrt5AXwV,60.3,05/08/2023
711,40.5420665,-7.8993756,Grimmia Dry Rock Moss,1LejyzktKZKSrgxY6RweYLqhxvD7bjvDkt,52.53,05/28/2023
712,40.8013178,44.1003659,Canadian Summer Bluet,1JDNENsPgFVpemQArKSYn4a7vyqDVnGa6Y,86.36,04/29/2023
713,52.0546671,27.2119237,Thistle Cholla,173CaxnPkrKxv3T9trsL2bQCdyVAnh4zQQ,60.38,04/13/2023
714,45.212088,130.478187,Utah Fleabane,113842jGrKfrTWwnh4642JoXD9H3U7JsW8,79.0,02/09/2024
715,45.090227,16.0189989,Carter's Buttercup,18a9SfbVrW7E4BF2ef9u5VcQ7eQkVETS2p,86.72,02/04/2024
716,-7.15232,112.90936,Bluntleaf Silverbush,1HJYRFNoxRLgFVY4pSndKrXgCiBrEU2sZ8,52.42,02/10/2024
717,-23.9145043,-46.8486857,Tapertip Onion,13MggLb4S1oUzM4b71PAR7BxjdrmUfafLM,91.2,07/25/2023
718,53.6985264,22.4329027,Gmelina,17eWRmCTWmwKr8KMJyEEgK3oukqDTQbqox,66.72,04/01/2023
719,-2.688962,111.622398,Hooded Lady's Tresses,1Mzcf25ncueZ1PQgA2Nn8yqL3MxeUzi6xx,75.79,08/15/2023
720,15.77511,108.1665855,Elegant Hawksbeard,1PFKmMg58WXdFUHs4kQEFj5PKr4yuzpS7U,87.17,07/06/2023
721,59.1815399,17.5858441,Eaton's Fleabane,1DBMjkr8euLwjQ8mMEPV69cRqmBuxF3y4P,54.22,05/20/2023
722,38.0818216,140.0392974,California Bedstraw,1DQYMa1VGEU7YXfmE9sFEarNDk7ehu7m6s,55.55,02/27/2024
723,39.33333,22.01667,Diamond Maidenhair,1BdzjsxvswhFJxsXcWGG7TEb4eBb8dzUtL,92.62,08/24/2023
724,17.7032238,103.2317225,Imshaugia Lichen,18VEf5vnop16UZLabTYQuHYmCSkZTx8gHL,98.12,12/16/2023
725,-34.0028385,-61.6048678,Crab Apple,1QD2cA5sPeJ3XRan17Eb2uAd7M7xhY7bra,89.3,09/26/2023
726,-6.6409658,106.8030892,Bulbothrix Lichen,1G96Sz1EcpKYo3VfDWBvdLeLKFXoi1F3eR,61.34,07/07/2023
727,-7.2065356,108.7541564,Horizontal Felt Lichen,1H6wuio1BYGBXFa49HBMYWsmMVS7cpjqTd,95.03,08/18/2023
728,-6.8202532,106.8325872,Whisperingbells,18S7MG9D9PFo4T46oop3peUeBBoN8uDjzk,79.96,05/12/2023
729,-10.539,121.8525,Clustered Flatsedge,1E3774h612rkvHwdX97rMizg28hMo1xZqX,94.01,04/29/2023
730,-0.6311749,100.1192169,Black Sagebrush,1ABNMfYeqm349zoMrvMpFhcTCsnPJUTvMA,76.49,05/10/2023
731,2.2155425,99.0349977,Anisomeridium Lichen,18g5a715snkbAcv3r4odWqYxHFEGUBwGdH,63.12,07/08/2023
732,41.10388,-7.1677878,Mediterranean Crownvetch,1MFWhmKK4swZYwcc4DZaR8osURAR4WDGs3,65.77,10/13/2023
733,-4.8798602,-64.7162415,Gordon's Buckwheat,1MMp5yv9t4hEJeGduK4tbvM4MHUGbdh5JY,75.21,12/23/2023
734,-7.3933814,112.7330892,Dwarf Red Blackberry,1Eo7W7qtCvBDqYTcNtVH3ojYcg9XrVD2hV,72.06,03/06/2024
735,27.9937685,120.6784858,Elegant Rockcress,1KFm2h7Aj2jDri3JrjmfekZrr9CgWyNqN6,51.43,09/15/2023
736,57.7824551,12.2632093,Tall Tonguefern,1E2HjpDVRnYjES6utHtYQapAbUa9GaqkQW,53.36,10/28/2023
737,53.8237809,27.8686163,Showy Goldenbanner,1C56Mx3wf72tMDbUPBZq8mBHDQ7NCNXoEz,51.83,04/29/2024
738,-7.0431437,111.3679689,Persian Lilac,1CLMgHP9jAS34QSXZVVkSRyKmY4M9bg5tr,58.26,04/25/2024
739,-29.8990311,-51.0536949,Big-spore Quillwort,1Aus4HEhqPeZ4FoZSt1qoVwQLGVN2vZRzA,78.11,05/18/2023
740,35.4399,48.0736,Anthracothecium Lichen,1BQgQh7MnvQvZhGoUwuzLPz8t7tsCsakQf,94.84,01/07/2024
741,14.5326092,120.99848,Spearleaf Buckwheat,1Ju3ycj3A4xSBBM4Qe8Gr4kWj49AkgYmdy,53.06,10/08/2023
742,52.9978,78.6449,Kauai Sedge,1LEbY86ZMPNJ82P4PnQeYTwPXtd9i1LYjU,76.1,06/10/2023
743,32.060255,118.796877,Mauna Kea Dubautia,17RD8eBWZvCWMpuhY54dSH32QAjSWAGWBX,50.18,02/16/2024
744,60.6302526,28.7309501,Xanthoparmelia Lichen,1ES3Fuhz3BkiSvmqDkb1QZWcseeiuQzUaj,77.34,05/21/2023
745,30.451867,115.265535,Pringle's Bastardsage,14hLYajfopEJDmpEUuTQGyTiUPPzAdpwt1,99.76,04/02/2024
746,38.414217,77.245761,Umbrella Star Orchid,14GPZBY1qqAtKmjRVU7Bd81mKRzJX8rLcf,89.01,11/21/2023
747,39.2586992,-9.3242373,Ross' Pitcher Sage,1Ah2eGyQqVCiP5pbe6uRFzXnad2ewcdPoP,63.09,05/04/2023
748,47.0203676,-68.1435063,Vine Maple,1L5xgDFXvZayc9FLrLshpm4FhadArqewhz,72.65,10/29/2023
749,5.709563,-77.2666969,Drummond's Campion,174zYiYfxQYgqjCnx1snTF7XXm44BGn3q4,71.58,11/03/2023
750,28.151803,109.394445,Myrtle Spurge,179wHHWbVYAA54hXtcMBKc3YxUDTSuQUxB,82.28,10/02/2023
751,-9.0633364,-78.589011,Stiff Blue-eyed Grass,13sniETUC98UMTVLiybc68oBHAKgpzoRjJ,87.5,12/20/2023
752,41.3495192,-8.5704778,Greenstar Sedge,1Bkew5G8YLZZafdJgs9v4b1aX8onJfyLUh,77.55,10/19/2023
753,14.6020624,121.0161088,Bread And Cheese,1AGaDptUK8CmyKHgAdjVk8gP6xPGUT2JVM,53.83,04/18/2024
754,16.877,43.52499,Arizona Pottia Moss,1EcuBqoR3ym8qHYfHvPqAG2KkeUpx5FdL5,80.13,05/23/2023
755,41.5826404,-6.2652906,Douglas' Meadowfoam,1LTeVsptvbSGjqxokCtdw7uPVEDDWGeFA9,92.28,10/30/2023
756,23.296786,113.823135,Hoary Tansyaster,1G7UAuK5sNCusRcXQYCaGU5gLjsYmWKjza,63.99,08/15/2023
757,29.995762,120.586109,Bilobed Grewia,1E26p114zXvFQzz95dLHniV2ZQiWBcPuSt,89.52,09/16/2023
758,10.3089871,123.8905692,Clusterhead,1Cy5vH5pbrg5MCVVRTXsz8ai429KBTPwSG,88.62,01/30/2024
759,6.1360612,10.2572084,Wild Cabbage,1Hs33dLVEuCpzbsZCaD18qhnf486WwWogW,72.7,05/16/2023
760,59.3542694,18.1855698,Flat-top Goldentop,1PN7YHXvu6Qd2tMXVWKdsvb6BYpnY6xjmL,83.3,04/29/2024
761,-32.9701344,-68.8462541,Broadleaf Starflower,16nLCeaowT5eDNu1ZMN6cwRpEhktrRAbrF,60.83,05/29/2023
762,50.3171905,2.801236,Meesia Moss,12Wx2r3mZyffE8LXMiAu9aG8kgDLvxEvN5,91.92,01/09/2024
763,11.0990419,122.6533918,Kellogg's Lewisia,15282doLEwqEoZ7RSnVzrDU8gCYCWoCwsh,70.95,07/06/2023
764,-8.6508134,118.7023068,Cnidoscolus,1Njau5Gc9pvA5cUeo81GxGDBB7bDhnPdBq,88.43,03/16/2024
765,-24.2670414,-52.7241914,Arctic Seashore Willow,1JAsFrT3uM2AMufvZS4Jq6XtQ9AQh1ncR8,74.49,01/08/2024
766,-12.3108043,-76.8138804,California Eryngo,17z7RfmEiRVm4gQucR6WgcEeH5sYZUm6vK,79.72,11/27/2023
767,40.2442315,44.6342209,Woolly Princesplume,15FpKYdS8ynJmeohb1xumVXW5EdUDHhMKr,61.03,04/27/2023
768,60.3560649,5.3446343,Pennyroyal,12YGYRuh6fxqyqXkq9ApmBv5pm2o6sMgUc,51.71,10/26/2023
769,49.4705944,20.1323725,Longleaf Milkweed,18z7qPRphAYZ1jQC1WVkbsqCsARnJv1QiQ,94.2,03/18/2024
770,-1.0645451,103.9608091,Spreading Liverseed Grass,1NGcCr6h4ZuLtoBrsvBkzrSHsifvbEt5nQ,80.98,08/19/2023
771,52.6567115,22.2089639,San Diego Povertyweed,18UgJWT3PGoLkWzGUmn4pHWbQsGFY5qUsZ,81.5,08/01/2023
772,11.4752,124.5324,Florida Orchid,12Mt3q7HPw1pECunex5utjaDdoCrdwKnVD,69.03,03/02/2024
773,-6.6816357,-78.522826,Tropical Puff,1NuWeDNvjDLr7Z4kXMqw8edQe7yNxM5jMW,61.4,08/15/2023
774,45.2977605,2.5135985,Krekre,1Kmny1wE3fwhXUW37AMtx4RaDrurLhC6ao,65.91,09/16/2023
775,45.8235836,20.1844504,Bryum Moss,1BX3udzYnfNbjVxsfuP4GTmXDiTjeqNBaa,58.72,06/23/2023
776,17.06034,122.01514,Treculia,1LsePy9t6ATMMLa5ohkHoHRDwLYFcfvFU,71.23,04/10/2024
777,56.0972538,40.1985263,Parish's Snowberry,1PFzgMg52aTjQUthaWAMsysmZeDnoqJF4L,82.35,08/30/2023
778,22.3179093,-79.6558242,Guatemalan Fir,1FLc6ybb38AeJLbcZMFhUQMqiVc4cuFZzU,70.62,08/07/2023
779,25.60162,103.817356,Hollyleaf Gilia,1GarH1vBzRxGtYvpHbdr6ixNEx17p6yGHu,85.95,04/01/2024
780,-8.0976125,112.700315,Miyoshi's Clubmoss,1AC9qDa83UJQnpYtXm9o4i7PbXN1QpPGNW,59.92,07/11/2023
781,18.4849486,-69.8627901,Nestronia,181mmsCnqb9EYexJfZRpofHDSvU23roww1,89.46,04/26/2023
782,31.172739,115.008163,African Sumac,1BGnJBgnPoc5NvHX9G2qd33cqcDNThzHzu,99.75,10/05/2023
783,39.726929,116.341395,Puerto Rico Manac,1PdMDj84YkJMhp4zURt2hmLDdEu6Ep4WVs,60.05,01/13/2024
784,61.7242142,50.9507271,Golden Gladecress,13oQAXRH2hAi9ELZvrDge4pfNXGagx7Eer,76.26,04/01/2024
785,45.11803,124.823242,Showy Draba,1J3hSX61EQaZJQ8yEcgccKx1nMDvsj4pYW,51.25,08/17/2023
786,24.414825,102.665768,Arctic Poppy,17onjWy1coCMZgyEyuhXQBdxpW7i9JjTJu,90.51,01/15/2024
787,-9.487325,124.5500146,Monterey Spineflower,1GS5h5EX4z3TZaeU2BAaTPwDgU7TF91bQj,96.04,10/19/2023
788,-4.270039,-81.2133262,Cushion Buckwheat,14jnJoZ8mkvaXBVGxDAeCegnHWxkK2iwA3,91.1,01/02/2024
789,33.4749653,132.3056769,Pacific Rhododendron,1E8Do9mCXHsb4AiHtj3FMxytfjrTjtj9bC,78.93,06/07/2023
790,22.141482,113.83012,Copper Zephyrlily,17bLKqUmhspqSHuAhYviFUv5NKvEDKJz9p,92.93,10/28/2023
791,58.2774681,11.4424559,Beachhead Iris,18oYsv8j9jSCCAZKktrc2qADycFbsUQwmY,88.83,11/07/2023
792,34.8582652,33.6007892,Vinegartree,12iTEiHdGCiyLYnesh4Rgrb66pXaLKxdxR,63.97,02/19/2024
793,-16.4443537,-39.0653656,Woodland Rush,19aXTUGRFvw8hMvWuufnsBz5VxykoYPyq6,70.35,04/16/2024
794,-7.8100327,110.3592495,Arkansas Alumroot,1HgGjsP2RgoXhnwiWiDzS63NwKYCLiQg7S,61.68,02/07/2024
795,55.676792,12.5550935,Eyebane,1AckXY7Wygm8syfDwBaSJ79DdMBM95Vz3U,71.74,04/14/2023
796,-25.790615,28.3323137,Chionodoxa,18wBXMM73puxpQJMuomPPqrM4iZhCuKTah,60.3,07/20/2023
797,35.9594106,38.9981052,Johnsen's Orthotrichum Moss,1pw43fZAwNQuD8dJ2GgxH1rQZmQkzXDgQ,56.38,10/18/2023
798,22.5383534,104.2890194,Seashore Plantain,1HJou7NioPoy1FpsWxsT4PaT82r9KcdZWr,70.32,08/09/2023
799,-19.7963816,34.8844867,Crowned Beggarticks,1L49fmsKu6mVaKWQyBFy2gY4iz7SejyRDq,76.19,01/25/2024
800,34.8702789,138.2530386,Plains Springparsley,1EEnLKkGjdCedRoffwZ5KPm7HwCLHb7DRv,89.12,02/28/2024
801,40.2603592,-8.57269,Rugel's Nailwort,1MiqzfzGEoDP7RQfNiUYiQopxjjtrytpc,63.74,07/31/2023
802,-7.1186612,112.4716488,Little Green Sedge,1PWrSz7mHR7PK1pmKzuSKDoN76RUZ36TZM,64.85,09/13/2023
803,58.772417,47.963402,American Mycocalicium Lichen,1KDu8m1LdntrrYKnFADS8Cjy5asq1eSHPg,86.05,07/19/2023
804,49.26811,-100.99669,Bracted Strawflower,1FRap4R9aNJprWfhALG9REeYKMNytKBp3B,61.93,09/19/2023
805,53.153,103.7714,Anise Burnet Saxifrage,1KJPt4fyWprCT1WGeB4gZStgdHpmNWK29L,95.15,03/25/2024
806,0.3740355,9.7734455,Schist Cynodontium Moss,1Dqxqo3AWKCpxCxoknG3pCjCkgJk8BgCtB,66.92,08/10/2023
807,60.3428116,30.4896784,Yerba De Alambre,15zm6zW7hCMBzaK6A2WhdtFZmJhBQ8nu1Z,66.09,03/16/2024
808,32.629398,110.798266,Rubber Rabbitbrush,12XRZB9ZwxENS9CuXx4yqVbptdBNgW2U3S,64.68,01/31/2024
809,2.0772663,100.9241963,Cascarilla,1BpkUP7KNPhhSHNFznxTZhTtduUn5xR4mu,78.71,02/26/2024
810,40.0249257,44.4540632,Whiteflower Prairie Clover,1P42XdEL1xZCSkvKP8TV1Fg5oBtwdPNRnj,93.73,09/12/2023
811,22.843818,114.164223,Pine Green Gentian,123Q1GbuD9xfenzpbBAKyF9TKo9cp3Ydfy,67.42,09/10/2023
812,23.131797,113.407143,Hybrid Willow,1KnLCnXjuJ4vurqYWTmkDgdriauCBkeuir,75.2,08/30/2023
813,39.822507,109.963338,Fishscale Lichen,1Gtuz8Mqw1RsPke52zZduqyi9GpZDQiKYM,69.46,06/02/2023
814,-40.6607937,-72.6131562,Santa Clara Thorn-mint,18g9xHt5nUDM78DJjZbACXWDynq73WTrRv,80.7,08/08/2023
815,25.7829542,88.8982666,Kunana Pepperwort,1MQHSG3j6WDmYCkjZVBgscFE18esroCzov,57.68,12/13/2023
816,46.6511382,16.0834627,Horsetail,17HqPadQjCwZ9ZC8s5Mgvs63MHwbfLi998,68.8,04/21/2024
817,24.117102,117.613808,Limestone Spike-rush,1ANdji9fWNeNDJhCD6KcyRkh9W93wyiRo3,86.69,06/13/2023
818,14.5473421,120.997522,Staghorn Sumac,12vomQatNC6iunRqk2Xa6vvZFtbNbpZJdK,53.8,07/17/2023
819,39.8032712,113.9849159,Pseudorontium,1Jy9vYKaMUFZpiBuXsQLhrrCeGhMqE6GWy,99.28,01/15/2024
820,56.4874279,103.9655476,Rose Thistle,12ZTGHiTYMzEo1V1bwG6bPMwgrCaivnPTo,57.38,01/19/2024
